category,hwahae_rank,product_name,hwahae_rating,hwahae_review,olive_search_query,olive_found,olive_brand,olive_product_name,olive_full_name,original_price,sale_price,discount_rate
serum_ampoule,38,믹순히알레배 포어 버블 세럼,4.49,658,믹순히알레배 포어 버블 세럼,1,믹순,[올리브영 한정기획] 믹순 히알레배 포어 버블 세럼 70ml 기획 (+늘어나는 쫀득솜 35매),믹순[올리브영 한정기획] 믹순 히알레배 포어 버블 세럼 70ml 기획 (+늘어나는 쫀득솜 35매),14900.0,9900.0,33.6
serum_ampoule,39,웰라쥬리얼 시카 카밍 95 트러블 앰플,4.6,3121,웰라쥬리얼 시카 카밍 95 트러블 앰플,1,웰라쥬,[화해1위/트러블] 웰라쥬 리얼 시카 카밍 95 트러블 앰플 50ml,웰라쥬[화해1위/트러블] 웰라쥬 리얼 시카 카밍 95 트러블 앰플 50ml,24000.0,24000.0,0.0
serum_ampoule,40,에센시엘하이드라 포르테 앰플,4.41,840,에센시엘하이드라 포르테 앰플,0,,,,,,
serum_ampoule,41,넘버즈인1번 판토텐산 액티브업 수딩세럼,4.33,1297,넘버즈인1번 판토텐산 액티브업 수딩세럼,1,넘버즈인,[수분진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml 리필기획 (50ml+50ml),넘버즈인[수분진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml 리필기획 (50ml+50ml),38000.0,23800.0,37.4
serum_ampoule,42,토리든밸런스풀 시카 컨트롤 세럼,4.35,889,토리든밸런스풀 시카 컨트롤 세럼,1,토리든,[6월올영픽/코르티스PICK] 토리든 밸런스풀 시카 컨트롤 세럼 50ml 더블기획 (+20ml),토리든[6월올영픽/코르티스PICK] 토리든 밸런스풀 시카 컨트롤 세럼 50ml 더블기획 (+20ml),34000.0,20800.0,38.8
serum_ampoule,43,다자연어성초 케어 세럼,4.55,12605,다자연어성초 케어 세럼,0,,,,,,
serum_ampoule,44,아비브어성초 테카 캡슐 세럼 카밍 드롭,4.28,1217,아비브어성초 테카 캡슐 세럼 카밍 드롭,1,아비브,아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획,아비브아비브 어성초 테카 캡슐 세럼 카밍 드롭 50ml 더블 기획,48000.0,28310.0,41.0
serum_ampoule,45,아누아어성초 80 수분 진정 앰플,4.43,553,아누아어성초 80 수분 진정 앰플,0,,,,,,
serum_ampoule,46,딕셔니스트아미노산 앰플,4.6,4794,딕셔니스트아미노산 앰플,1,딕셔니스트,[쏙수분앰플] 딕셔니스트 아미노산 앰플 30ml *,딕셔니스트[쏙수분앰플] 딕셔니스트 아미노산 앰플 30ml *,38000.0,24700.0,35.0
serum_ampoule,47,마녀공장비피다 바이옴 콤플렉스 앰플,4.56,3191,마녀공장비피다 바이옴 콤플렉스 앰플,1,마녀공장,[장벽부스터/더블기획] 마녀공장 비피다 바이옴 콤플렉스 앰플 30ml 2입 기획,마녀공장[장벽부스터/더블기획] 마녀공장 비피다 바이옴 콤플렉스 앰플 30ml 2입 기획,43000.0,26900.0,37.4
serum_ampoule,48,글로우풀시카 바하 카밍 세럼,4.45,596,글로우풀시카 바하 카밍 세럼,0,,,,,,
serum_ampoule,49,로포에베러 밸런스 앰플,4.65,1304,로포에베러 밸런스 앰플,0,,,,,,
serum_ampoule,50,토리든셀메이징 비타C 브라이트닝 앰플,4.56,1227,토리든셀메이징 비타C 브라이트닝 앰플,1,토리든,토리든 셀메이징 비타C 브라이트닝 앰플 30ml 기획 (+10ml),토리든토리든 셀메이징 비타C 브라이트닝 앰플 30ml 기획 (+10ml),26000.0,18200.0,30.0
serum_ampoule,51,리브엠엑소코어 텐션 앰플 [워터풀],4.57,3458,리브엠엑소코어 텐션 앰플 [워터풀],0,,,,,,
serum_ampoule,52,토코보시카 카밍 세럼,4.66,1953,토코보시카 카밍 세럼,1,토코보,[진정선세럼/저자극] 토코보 시카 카밍 선세럼 50mL SPF50+ PA++++,토코보[진정선세럼/저자극] 토코보 시카 카밍 선세럼 50mL SPF50+ PA++++,24000.0,16800.0,30.0
serum_ampoule,53,잇츠스킨파워10 감초줄렌 이펙터 [수분진정],4.58,3299,잇츠스킨파워10 감초줄렌 이펙터 [수분진정],1,잇츠스킨,잇츠스킨 파워 10 포뮬라 엘아이 이펙터 감초줄렌 30ml(AD),잇츠스킨잇츠스킨 파워 10 포뮬라 엘아이 이펙터 감초줄렌 30ml(AD),15400.0,10780.0,30.0
serum_ampoule,54,코스알엑스더 나이아신아마이드 15 세럼,4.55,995,코스알엑스더 나이아신아마이드 15 세럼,1,코스알엑스,[트러블피지완화] 코스알엑스 더 나이아신아마이드 15 세럼 20ml,코스알엑스[트러블피지완화] 코스알엑스 더 나이아신아마이드 15 세럼 20ml,23000.0,19500.0,15.2
serum_ampoule,55,브링그린징크테카 트러블 세럼,4.27,4453,브링그린징크테카 트러블 세럼,1,브링그린,[3일진정세럼]브링그린 징크테카 트러블 세럼 (대용량/기획),브링그린[3일진정세럼]브링그린 징크테카 트러블 세럼 (대용량/기획),39600.0,23600.0,40.4
serum_ampoule,56,라운드랩자작나무 수분 앰플,4.59,1348,라운드랩자작나무 수분 앰플,1,라운드랩,[속수분앰플] 라운드랩 자작나무 수분 앰플 50ml 기획 (+크림 20ml),라운드랩[속수분앰플] 라운드랩 자작나무 수분 앰플 50ml 기획 (+크림 20ml),28000.0,19600.0,30.0
serum_ampoule,57,오어스히알루론시카 7초 세럼 인 앰플,4.59,632,오어스히알루론시카 7초 세럼 인 앰플,1,오어스,"[부루부루도그 콜라보] 오어스 히알루론시카 7초 세럼 인 앰플 105ml 기획 (+애착베개키링,치크팩2p)","오어스[부루부루도그 콜라보] 오어스 히알루론시카 7초 세럼 인 앰플 105ml 기획 (+애착베개키링,치크팩2p)",27000.0,21600.0,20.0
serum_ampoule,58,이니스프리레티놀 PDRN 스킨부스터 앰플,4.57,643,이니스프리레티놀 PDRN 스킨부스터 앰플,1,이니스프리,[쫀득속광] 이니스프리 레티놀 그린티 PDRN 앰플 25ml 기획 (+20ml + 시카 앰플 5ml),이니스프리[쫀득속광] 이니스프리 레티놀 그린티 PDRN 앰플 25ml 기획 (+20ml + 시카 앰플 5ml),40000.0,28300.0,29.2
serum_ampoule,59,에스트라아토베리어365 세라-히알 속수분 앰플,4.48,487,에스트라아토베리어365 세라-히알 속수분 앰플,1,에스트라,[수분앰플] 에스트라 아토베리어365 세라-히알 속수분 앰플 30ml,에스트라[수분앰플] 에스트라 아토베리어365 세라-히알 속수분 앰플 30ml,33000.0,33000.0,0.0
serum_ampoule,60,성분에디터그린토마토 NMN 포어 리프팅 앰플,4.3,378,성분에디터그린토마토 NMN 포어 리프팅 앰플,1,성분에디터,[산리오 콜라보/1등모공앰플] 성분에디터 그린토마토 NMN 포어 리프팅 앰플 40ml 더블 기획 (+산리오 빗거울),성분에디터[산리오 콜라보/1등모공앰플] 성분에디터 그린토마토 NMN 포어 리프팅 앰플 40ml 더블 기획 (+산리오 빗거울),36000.0,22900.0,36.4
serum_ampoule,61,넘버즈인5번 글루타치온C 흔적 앰플,4.32,943,넘버즈인5번 글루타치온C 흔적 앰플,1,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,넘버즈인[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,46000.0,29400.0,36.1
serum_ampoule,62,브이티코스메틱리들샷 100,4.36,1516,브이티코스메틱리들샷 100,1,VT,[6월 올영픽/NEW][모공/피지케어]VT 리들샷 포맨 올인원 100 엠플러스 150ml 단품/기획,VT[6월 올영픽/NEW][모공/피지케어]VT 리들샷 포맨 올인원 100 엠플러스 150ml 단품/기획,23000.0,19510.0,15.2
serum_ampoule,63,주미소히알루론산 워터 플럼핑 수분 세럼,4.62,1135,주미소히알루론산 워터 플럼핑 수분 세럼,0,,,,,,
serum_ampoule,64,유이크바이옴 베리어 파하 결 앰플,4.52,1004,유이크바이옴 베리어 파하 결 앰플,0,,,,,,
serum_ampoule,65,닥터트웬티프로젝트나인 세럼,4.57,740,닥터트웬티프로젝트나인 세럼,0,,,,,,
serum_ampoule,66,파넬시카마누 92세럼,4.28,1039,파넬시카마누 92세럼,1,파넬,[1등 진정세럼] 파넬 시카마누 92세럼 30ml 리필기획(+30ml 리필+15ml),파넬[1등 진정세럼] 파넬 시카마누 92세럼 30ml 리필기획(+30ml 리필+15ml),42000.0,23900.0,43.1
serum_ampoule,67,비그린무향 시카 세럼,4.56,1480,비그린무향 시카 세럼,0,,,,,,
serum_ampoule,68,아누아나이아신아마이드 10 TXA 4 다크 스팟 코렉팅 세럼,4.31,436,아누아나이아신아마이드 10 TXA 4 다크 스팟 코렉팅 세럼,0,,,,,,
serum_ampoule,69,한율어린쑥 속수분 쑥히알 세럼,4.53,402,한율어린쑥 속수분 쑥히알 세럼,1,한율,[1+1] 한율 어린쑥 속수분 쑥히알 세럼 40ml 리필 기획 (+40ml 리필),한율[1+1] 한율 어린쑥 속수분 쑥히알 세럼 40ml 리필 기획 (+40ml 리필),35000.0,35000.0,0.0
serum_ampoule,70,포레스트피톤 수분시카 세럼,4.53,2443,포레스트피톤 수분시카 세럼,1,포레스트,그린핑거 포레스트 피톤 수분시카 세럼토너 200ml,포레스트그린핑거 포레스트 피톤 수분시카 세럼토너 200ml,25000.0,17500.0,30.0
serum_ampoule,71,아페리레비 프로즌 포어 앰플,4.52,1188,아페리레비 프로즌 포어 앰플,0,,,,,,
serum_ampoule,72,밀바랩제주 용암해수 보습 앰플 에센스,4.62,847,밀바랩제주 용암해수 보습 앰플 에센스,0,,,,,,
serum_ampoule,73,이즈앤트리초저분자 히아루론산 세럼,4.64,1737,이즈앤트리초저분자 히아루론산 세럼,1,이즈앤트리,[NCT 재민PICK] 이즈앤트리 초저분자 히아루론산 세럼 50ml,이즈앤트리[NCT 재민PICK] 이즈앤트리 초저분자 히아루론산 세럼 50ml,22000.0,13900.0,36.8
serum_ampoule,74,코스알엑스더 알파-알부틴 2 디스컬러레이션 케어 세럼,4.51,599,코스알엑스더 알파-알부틴 2 디스컬러레이션 케어 세럼,0,,,,,,
serum_ampoule,75,셀리맥스노니 에너지 앰플,4.59,570,셀리맥스노니 에너지 앰플,1,셀리맥스,[속보습/속광/진정] 셀리맥스 더 리얼 노니 에너지 앰플 80ml 기획(+10ml),셀리맥스[속보습/속광/진정] 셀리맥스 더 리얼 노니 에너지 앰플 80ml 기획(+10ml),33000.0,29700.0,10.0
serum_ampoule,76,디어클레어스미드나잇 블루 유스 액티베이팅 드롭,4.49,865,디어클레어스미드나잇 블루 유스 액티베이팅 드롭,0,,,,,,
serum_ampoule,77,스킨1004마다가스카르 센텔라 앰플,4.52,481,스킨1004마다가스카르 센텔라 앰플,1,스킨1004,[누적판매 1700만]스킨1004 마다가스카르 센텔라 앰플 55ml,스킨1004[누적판매 1700만]스킨1004 마다가스카르 센텔라 앰플 55ml,18000.0,15300.0,15.0
serum_ampoule,78,브이티코스메틱피디알엔 에센스 100,4.5,247,브이티코스메틱피디알엔 에센스 100,1,VT,[모공에센스] VT 리들샷 100 에센스 50ml 기획 (+리들샷300 1ml*3개+PDRN에센스 1.5ml*3ea),VT[모공에센스] VT 리들샷 100 에센스 50ml 기획 (+리들샷300 1ml*3개+PDRN에센스 1.5ml*3ea),32000.0,22000.0,31.2
serum_ampoule,79,소미블루밍 포어 케어 앰플,4.54,714,소미블루밍 포어 케어 앰플,0,,,,,,
serum_ampoule,80,웰라쥬하이퍼 펩타이드 보툴리들 앰플,4.56,803,웰라쥬하이퍼 펩타이드 보툴리들 앰플,1,웰라쥬,[모공샷앰플] 웰라쥬 하이퍼 펩타이드 보툴리들 앰플 50ml,웰라쥬[모공샷앰플] 웰라쥬 하이퍼 펩타이드 보툴리들 앰플 50ml,32000.0,32000.0,0.0
serum_ampoule,81,더마펌펩트올로지 부스팅 앰플 레티노이드,4.42,815,더마펌펩트올로지 부스팅 앰플 레티노이드,1,더마펌,[휴닝카이PICK/모공케어] 더마펌 펩트올로지 부스팅 앰플 레티노이드 30ml 기획 (+30ml 리필),더마펌[휴닝카이PICK/모공케어] 더마펌 펩트올로지 부스팅 앰플 레티노이드 30ml 기획 (+30ml 리필),41000.0,28700.0,30.0
serum_ampoule,82,디오디너리나이아신아마이드 10％ + 징크 1％,4.1,3508,디오디너리나이아신아마이드 10％ + 징크 1％,1,디오디너리,[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 60ml,디오디너리[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 60ml,15700.0,15700.0,0.0
serum_ampoule,83,이니스프리비타민C 세럼,4.31,765,이니스프리비타민C 세럼,1,이니스프리,[1+1/파우치증정] 이니스프리 비타민C 그린티 엔자임 세럼 30ml 리필 기획 토이 스토리 5 에디션,이니스프리[1+1/파우치증정] 이니스프리 비타민C 그린티 엔자임 세럼 30ml 리필 기획 토이 스토리 5 에디션,49000.0,28910.0,41.0
serum_ampoule,84,구달청귤 비타C 잡티 케어 세럼 알파,4.27,398,구달청귤 비타C 잡티 케어 세럼 알파,1,구달,[잡티미백] 구달 청귤 비타C 잡티케어 세럼 알파 30ml 기획 (+20ml),구달[잡티미백] 구달 청귤 비타C 잡티케어 세럼 알파 30ml 기획 (+20ml),28000.0,22400.0,20.0
serum_ampoule,85,스킨푸드로열허니 프로폴리스 인리치 에센스,4.42,4304,스킨푸드로열허니 프로폴리스 인리치 에센스,0,,,,,,
serum_ampoule,86,아이오페레티놀 슈퍼바운스 세럼,4.57,373,아이오페레티놀 슈퍼바운스 세럼,1,아이오페,[자극도ZERO]아이오페 레티놀 슈퍼 바운스 세럼 20ml 기획 (+15ml),아이오페[자극도ZERO]아이오페 레티놀 슈퍼 바운스 세럼 20ml 기획 (+15ml),33000.0,33000.0,0.0
serum_ampoule,87,달바화이트 트러플 더블 세럼 앤 크림,4.72,3927,달바화이트 트러플 더블 세럼 앤 크림,1,달바,[원스텝케어/사계절맞춤] 달바 더블 세럼 앤 크림 70g,달바[원스텝케어/사계절맞춤] 달바 더블 세럼 앤 크림 70g,78000.0,78000.0,0.0
serum_ampoule,88,코스알엑스어드밴스드 더 비타민 C 23 세럼,4.45,109,코스알엑스어드밴스드 더 비타민 C 23 세럼,1,코스알엑스,[리뉴얼] 코스알엑스 어드밴스드 더 비타민C 23 세럼 20g 2입,코스알엑스[리뉴얼] 코스알엑스 어드밴스드 더 비타민C 23 세럼 20g 2입,49000.0,39900.0,18.6
serum_ampoule,89,다자연블루 아가베 포어 세럼,4.62,1678,다자연블루 아가베 포어 세럼,0,,,,,,
serum_ampoule,90,YBK핑크 글로우 듀얼 캡슐 앰플 3X,4.49,399,YBK핑크 글로우 듀얼 캡슐 앰플 3X,0,,,,,,
serum_ampoule,91,디마프히어로 마이 퍼스트 세럼 a.k.a. 만능기초,4.58,325,디마프히어로 마이 퍼스트 세럼 a.k.a. 만능기초,1,디마프,[리뷰이벤트] 디마프 히어로 마이 퍼스트 세럼 a.k.a 만능기초 155ml,디마프[리뷰이벤트] 디마프 히어로 마이 퍼스트 세럼 a.k.a 만능기초 155ml,34000.0,28900.0,15.0
serum_ampoule,92,에스트라리제덤365 모공탄력 캡슐세럼,4.55,636,에스트라리제덤365 모공탄력 캡슐세럼,1,에스트라,에스트라 리제덤365 모공탄력 캡슐세럼 30ml,에스트라에스트라 리제덤365 모공탄력 캡슐세럼 30ml,48000.0,48000.0,0.0
serum_ampoule,93,아이소이브라이트닝 카밍 스팟 세럼,4.43,168,아이소이브라이트닝 카밍 스팟 세럼,1,아이소이,[아이돌Pick/트러블흔적] 아이소이 브라이트닝 카밍 스팟 세럼 35ml 기획 (+10ml),아이소이[아이돌Pick/트러블흔적] 아이소이 브라이트닝 카밍 스팟 세럼 35ml 기획 (+10ml),24500.0,17500.0,28.6
serum_ampoule,94,토니모리원더 히알루론산 촉촉 앰플,4.46,413,토니모리원더 히알루론산 촉촉 앰플,0,,,,,,
serum_ampoule,95,듀이트리AC 딥 장벽 진정 보습 앰플,4.38,101,듀이트리AC 딥 장벽 진정 보습 앰플,1,듀이트리,[시카PDRN/장벽앰플] 듀이트리 AC 딥 장벽 진정 보습 앰플 60ml,듀이트리[시카PDRN/장벽앰플] 듀이트리 AC 딥 장벽 진정 보습 앰플 60ml,32000.0,22400.0,30.0
serum_ampoule,96,닥터나인틴포어엑스좀 레디알엔 엑소좀 앰플,4.46,1000,닥터나인틴포어엑스좀 레디알엔 엑소좀 앰플,0,,,,,,
serum_ampoule,97,에스트라에이시카365 흔적진정세럼 pH4.5,4.4,280,에스트라에이시카365 흔적진정세럼 pH4.5,0,,,,,,
serum_ampoule,98,베르가모밤부캡슐 수딩 세럼,4.57,1312,베르가모밤부캡슐 수딩 세럼,0,,,,,,
serum_ampoule,99,닥터지레드 블레미쉬 클리어 수딩 액티브 에센스,4.33,201,닥터지레드 블레미쉬 클리어 수딩 액티브 에센스,1,닥터지,[진정수분/대용량] 닥터지 레드블레미쉬 클리어 수딩 액티브 에센스 80ml,닥터지[진정수분/대용량] 닥터지 레드블레미쉬 클리어 수딩 액티브 에센스 80ml,40000.0,40000.0,0.0
serum_ampoule,100,아비브글루타치온좀 잡티 세럼 비타 드롭,4.29,262,아비브글루타치온좀 잡티 세럼 비타 드롭,1,아비브,아비브 글루타치온좀 잡티 세럼 비타 드롭 50ml 더블 기획,아비브아비브 글루타치온좀 잡티 세럼 비타 드롭 50ml 더블 기획,48000.0,29800.0,37.9
cream,1,에스트라아토베리어365 크림,4.68,17118,에스트라아토베리어365 크림,1,에스트라,[2025어워즈1위] 에스트라 아토베리어365 크림 80ml 기획 (+하이드로 에센스25ml+앰플7ml),에스트라[2025어워즈1위] 에스트라 아토베리어365 크림 80ml 기획 (+하이드로 에센스25ml+앰플7ml),33000.0,29700.0,10.0
cream,2,웰라쥬리얼 히알루로닉 수딩 크림,4.64,3722,웰라쥬리얼 히알루로닉 수딩 크림,1,웰라쥬,[카니PICK/속수분크림] 웰라쥬 리얼 히알루로닉 수딩 크림 80ml 기획(+20ml),웰라쥬[카니PICK/속수분크림] 웰라쥬 리얼 히알루로닉 수딩 크림 80ml 기획(+20ml),28000.0,17600.0,37.1
cream,3,에스네이처아쿠아 스쿠알란 수분크림,4.58,41843,에스네이처아쿠아 스쿠알란 수분크림,1,에스네이처,[1+1/1등 모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획,에스네이처[1+1/1등 모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획,43000.0,22330.0,48.1
cream,4,토리든다이브인 저분자 히알루론산 수딩 크림,4.68,26096,토리든다이브인 저분자 히알루론산 수딩 크림,1,토리든,[NEW/6월올영픽] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml 더블 기획 (크림 20ml+세럼 20ml),토리든[NEW/6월올영픽] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml 더블 기획 (크림 20ml+세럼 20ml),42000.0,28000.0,33.3
cream,5,아누아PDRN 히알루론산 100 수분 크림,4.65,4902,아누아PDRN 히알루론산 100 수분 크림,1,아누아,[6월 올영픽/한정기획] 아누아 피디알엔 히알루론산 100 수분 크림 60ml 2입 기획 (+피디알엔 토너 40ml),아누아[6월 올영픽/한정기획] 아누아 피디알엔 히알루론산 100 수분 크림 60ml 2입 기획 (+피디알엔 토너 40ml),64000.0,26600.0,58.4
cream,6,토리든다이브인 저분자 히알루론산 크림,4.61,25184,토리든다이브인 저분자 히알루론산 크림,1,토리든,[NEW/6월올영픽] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml 더블 기획 (크림 20ml+세럼 20ml),토리든[NEW/6월올영픽] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml 더블 기획 (크림 20ml+세럼 20ml),42000.0,28000.0,33.3
cream,7,비플레인녹두 모공 타이트업 수딩 크림,4.58,6027,비플레인녹두 모공 타이트업 수딩 크림,1,비플레인,[화잘먹/수딩크림] 비플레인 녹두 모공 타이트업 수딩 크림  60ml 1+1 기획,비플레인[화잘먹/수딩크림] 비플레인 녹두 모공 타이트업 수딩 크림  60ml 1+1 기획,26000.0,24700.0,5.0
cream,8,닥터지레드 블레미쉬 클리어 수딩 크림,4.39,42837,닥터지레드 블레미쉬 클리어 수딩 크림,1,닥터지,[자타입/단독기획] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml 기획 (+30ml+세럼10ml*2ea),닥터지[자타입/단독기획] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml 기획 (+30ml+세럼10ml*2ea),38000.0,27600.0,27.4
cream,9,닥터지레드 블레미쉬 클리어 수딩 크림 EX,4.68,43498,닥터지레드 블레미쉬 클리어 수딩 크림 EX,1,닥터지,[자타입/단독기획] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml 기획 (+30ml+세럼10ml*2ea),닥터지[자타입/단독기획] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml 기획 (+30ml+세럼10ml*2ea),38000.0,27600.0,27.4
cream,10,에코미니멀데일리 페이셜 크림,4.69,873,에코미니멀데일리 페이셜 크림,0,,,,,,
cream,11,셀린저더마 배리어 P 크림,4.65,1003,셀린저더마 배리어 P 크림,0,,,,,,
cream,12,아토팜판테놀 크림,4.75,1550,아토팜판테놀 크림,1,아토팜,[아이돌 대란템]아토팜 판테놀 크림 80ml 단품/기획 택1,아토팜[아이돌 대란템]아토팜 판테놀 크림 80ml 단품/기획 택1,38000.0,28500.0,25.0
cream,13,프리메이진정한 수분크림,4.59,5845,프리메이진정한 수분크림,1,프리메이,[100시간 보습 대용량]프리메이 진정한 수분 크림 100ml (+30ml+30ml),프리메이[100시간 보습 대용량]프리메이 진정한 수분 크림 100ml (+30ml+30ml),28000.0,13900.0,50.4
cream,14,라비앙엑토덤 액티브 베리어 크림,4.53,1307,라비앙엑토덤 액티브 베리어 크림,0,,,,,,
cream,15,메이크프렘인테카 수딩 크림,4.61,6814,메이크프렘인테카 수딩 크림,1,메이크프렘,[수분진정] 메이크프렘 인테카 수딩크림 50ml 기획(+크림 31ml),메이크프렘[수분진정] 메이크프렘 인테카 수딩크림 50ml 기획(+크림 31ml),24000.0,17800.0,25.8
cream,16,아이소이모이스춰 닥터 크림,4.53,3595,아이소이모이스춰 닥터 크림,1,아이소이,[망곰 콜라보] 아이소이 모이스춰 닥터 장수진 수분크림 100ml 대용량 기획 (+10ml+맥세이프 카드지갑),아이소이[망곰 콜라보] 아이소이 모이스춰 닥터 장수진 수분크림 100ml 대용량 기획 (+10ml+맥세이프 카드지갑),52000.0,28600.0,45.0
cream,17,바이오더마시카비오 크림+,4.55,941,바이오더마시카비오 크림+,1,바이오더마,바이오더마 시카비오 포마드 100ml(리페어 리치 밤),바이오더마바이오더마 시카비오 포마드 100ml(리페어 리치 밤),40000.0,31000.0,22.5
cream,18,아토팜MLE 크림,4.76,4612,아토팜MLE 크림,1,아토팜,아토팜 MLE 크림 100ml 단품/기획 택1,아토팜아토팜 MLE 크림 100ml 단품/기획 택1,32000.0,22400.0,30.0
cream,19,토리든밸런스풀 시카 진정 크림,4.59,4828,토리든밸런스풀 시카 진정 크림,1,토리든,[6월 올영픽/단독기획] 토리든 밸런스풀 시카 진정 크림 80ml 기획(+세럼10ml+패드10매),토리든[6월 올영픽/단독기획] 토리든 밸런스풀 시카 진정 크림 80ml 기획(+세럼10ml+패드10매),24000.0,16600.0,30.8
cream,20,시드물마다가스카르 리얼 수분크림,4.33,12150,시드물마다가스카르 리얼 수분크림,0,,,,,,
cream,21,쓰리노프데일리 컨셔스 크림,4.61,819,쓰리노프데일리 컨셔스 크림,0,,,,,,
cream,22,리브엠시카좀 카밍 워터 젤 크림,4.63,2632,리브엠시카좀 카밍 워터 젤 크림,1,리브엠,[화잘먹 엑소좀진정크림] 리브엠 시카좀 카밍 워터 젤크림 100ml,리브엠[화잘먹 엑소좀진정크림] 리브엠 시카좀 카밍 워터 젤크림 100ml,12900.0,11500.0,10.9
cream,23,라보레브피치마이크로바이옴 10 엑소좀 크림,4.4,774,라보레브피치마이크로바이옴 10 엑소좀 크림,0,,,,,,
cream,24,구달어성초 히알루론 수딩 크림,4.65,2188,구달어성초 히알루론 수딩 크림,1,구달,[6월 올영픽/텔레토비 콜라보] 구달 어성초 히알루론 수딩 크림 75ml 리필 기획 (+75ml) (+왕 스티커 3매),구달[6월 올영픽/텔레토비 콜라보] 구달 어성초 히알루론 수딩 크림 75ml 리필 기획 (+75ml) (+왕 스티커 3매),30000.0,22500.0,25.0
cream,25,리더스그린 콜라겐 아이크림 포 페이스,4.61,2622,리더스그린 콜라겐 아이크림 포 페이스,0,,,,,,
cream,26,피지오겔DMT 페이셜크림,4.21,25998,피지오겔DMT 페이셜크림,1,피지오겔,피지오겔 DMT 페이셜 로션 200ml 기획 (+토너 50ml),피지오겔피지오겔 DMT 페이셜 로션 200ml 기획 (+토너 50ml),38000.0,20900.0,45.0
cream,27,라운드랩자작나무 수분 크림,4.38,18262,라운드랩자작나무 수분 크림,1,라운드랩,[6월올영픽/총200ml] 라운드랩 자작나무 수분 크림 80ml+80ml 더블 기획 (+40ml),라운드랩[6월올영픽/총200ml] 라운드랩 자작나무 수분 크림 80ml+80ml 더블 기획 (+40ml),44000.0,24200.0,45.0
cream,28,파티온노스카나인 트러블 크림,4.5,2454,파티온노스카나인 트러블 크림,1,파티온,[6월 올영픽/대용량] 파티온 노스카나인 트러블 크림 75ml 기획(+5ml),파티온[6월 올영픽/대용량] 파티온 노스카나인 트러블 크림 75ml 기획(+5ml),45000.0,28900.0,35.8
cream,29,바론시에엑토인 크림,4.69,2331,바론시에엑토인 크림,0,,,,,,
cream,30,코스알엑스더 세라마이드 스킨 베리어 모이스처라이저,4.62,557,코스알엑스더 세라마이드 스킨 베리어 모이스처라이저,1,코스알엑스,[보습장벽크림] 코스알엑스 더 세라마이드 스킨 베리어 모이스처라이저 80ml,코스알엑스[보습장벽크림] 코스알엑스 더 세라마이드 스킨 베리어 모이스처라이저 80ml,25000.0,22500.0,10.0
cream,31,바이오더마아토덤 울트라 크림,4.53,1252,바이오더마아토덤 울트라 크림,1,바이오더마,바이오더마 아토덤 울트라 크림 500ml+200ml,바이오더마바이오더마 아토덤 울트라 크림 500ml+200ml,42000.0,34860.0,17.0
cream,32,리쥬베닐리페어 PDRN 1500 크림,4.44,1040,리쥬베닐리페어 PDRN 1500 크림,0,,,,,,
cream,33,ICD래디언솜™100 마이크로플루다이저 크림,4.46,1000,ICD래디언솜™100 마이크로플루다이저 크림,0,,,,,,
cream,34,바이오더마아토덤 인텐시브밤,4.53,1729,바이오더마아토덤 인텐시브밤,1,바이오더마,바이오더마 아토덤 인텐시브 밤 500ml,바이오더마바이오더마 아토덤 인텐시브 밤 500ml,48000.0,38400.0,20.0
cream,35,아비브히알루로닉 붐 크림 워터 튜브,4.63,224,아비브히알루로닉 붐 크림 워터 튜브,1,아비브,아비브 히알루로닉 붐 크림 워터튜브 75ml,아비브아비브 히알루로닉 붐 크림 워터튜브 75ml,35000.0,35000.0,0.0
cream,36,웰라쥬리얼 히알루로닉 100 크림,4.57,2627,웰라쥬리얼 히알루로닉 100 크림,1,웰라쥬,[화잘먹크림] 웰라쥬 리얼 히알루로닉 100 크림 50ml 더블 기획,웰라쥬[화잘먹크림] 웰라쥬 리얼 히알루로닉 100 크림 50ml 더블 기획,39000.0,24900.0,36.2
cream,37,토리든솔리드인 세라마이드 크림,4.64,329,토리든솔리드인 세라마이드 크림,1,토리든,토리든 솔리드인 세라마이드 크림 70ml,토리든토리든 솔리드인 세라마이드 크림 70ml,28000.0,19600.0,30.0
